Time,Ask,Bid,AskVolume,BidVolume,
2014.08.15,00:08:43.959,1.33613,1.33611,1,1.5
2014.08.15,00:08:44.261,1.33614,1.33612,1.5,8.25
2014.08.15,00:08:44.771,1.33615,1.33612,1,7.5
2014.08.15,00:08:45.276,1.33615,1.33613,1,5.25
2014.08.15,00:08:45.377,1.33615,1.33613,1,5.25
2014.08.15,00:08:45.912,1.33615,1.33612,1,7.88
2014.08.15,00:08:46.443,1.33615,1.33613,1,5.25
2014.08.15,00:08:46.778,1.33614,1.33612,1.88,5.63
2014.08.15,00:08:47.395,1.33614,1.33612,1.88,6.38
2014.08.15,00:08:47.933,1.33616,1.33613,4.5,4.5
2014.08.15,00:08:48.484,1.33614,1.33612,1.88,6.38
2014.08.15,00:08:48.840,1.33616,1.33614,3,1.5
2014.08.15,00:08:49.193,1.33615,1.33614,1.88,1.5
2014.08.15,00:08:50.515,1.33615,1.33612,3.38,5.07
2014.08.15,00:08:51.053,1.33615,1.33613,3.38,4.5
2014.08.15,00:08:51.693,1.33615,1.33612,3.38,5.07
2014.08.15,00:08:52.206,1.33615,1.33613,3.38,4.5
2014.08.15,00:08:52.820,1.33615,1.33612,3.38,5.07
2014.08.15,00:08:53.328,1.33615,1.33613,3.38,4.5
2014.08.15,00:08:53.950,1.33614,1.33613,1,4.5
2014.08.15,00:08:54.925,1.33615,1.33612,2.25,4.69
2014.08.15,00:08:55.443,1.33614,1.33613,1,4.5
2014.08.15,00:08:56.265,1.33615,1.33612,3,4.69
2014.08.15,00:08:57.403,1.33614,1.33613,1,5.25
2014.08.15,00:08:57.917,1.33615,1.33612,2.25,7.32
2014.08.15,00:08:58.434,1.33614,1.33613,1,5.25
2014.08.15,00:08:59.001,1.33615,1.33612,2.25,8.07
2014.08.15,00:08:59.512,1.33614,1.33613,1,5.44
2014.08.15,00:09:00.077,1.33615,1.33612,3,8.07
2014.08.15,00:09:00.694,1.33614,1.33613,1,5.44
2014.08.15,00:09:01.201,1.33615,1.33612,3,2.93
2014.08.15,00:09:01.779,1.33614,1.33613,1,1.62
2014.08.15,00:09:02.467,1.33615,1.33612,2.25,1.99
2014.08.15,00:09:03.004,1.33614,1.33613,1,1.62
2014.08.15,00:09:04.024,1.33615,1.33612,3,1.99
2014.08.15,00:09:04.557,1.33614,1.33613,1,1.62
2014.08.15,00:09:05.263,1.33615,1.33612,2.25,1.62
2014.08.15,00:09:06.101,1.33614,1.33613,1,1.62
2014.08.15,00:09:06.675,1.33615,1.33612,3,1.62
2014.08.15,00:09:07.416,1.33614,1.33613,1,1.62
2014.08.15,00:09:08.354,1.33615,1.33613,2.25,1
2014.08.15,00:09:08.866,1.33614,1.33613,1,2.37
2014.08.15,00:09:09.589,1.33615,1.33613,3,1
2014.08.15,00:09:10.097,1.33614,1.33613,1,5.37
2014.08.15,00:09:11.025,1.33615,1.33613,3,1.25
2014.08.15,00:09:11.530,1.33614,1.33613,1,6.3
2014.08.15,00:09:12.363,1.33615,1.33613,1.88,1.25
2014.08.15,00:09:12.818,1.33616,1.33615,1.5,1
2014.08.15,00:09:13.071,1.33615,1.33613,1.88,1.25
2014.08.15,00:09:13.576,1.33614,1.33613,1,6.3
2014.08.15,00:09:13.879,1.33616,1.33613,2.1,6.3
2014.08.15,00:09:15.592,1.33617,1.33613,7.92,1.25
2014.08.15,00:09:16.118,1.33616,1.33613,1.5,6.3
2014.08.15,00:09:16.630,1.33617,1.33613,7.92,1.25
2014.08.15,00:09:17.181,1.33616,1.33613,1.5,6.3
2014.08.15,00:09:17.758,1.33615,1.33613,1,1.25
2014.08.15,00:09:18.274,1.33616,1.33613,2.25,6.3
2014.08.15,00:09:18.897,1.33615,1.33612,1,9.3
2014.08.15,00:09:19.874,1.33616,1.33613,3,5.55
2014.08.15,00:09:20.381,1.33615,1.33613,1,5.55
2014.08.15,00:09:20.992,1.33616,1.33612,1.5,9.3
2014.08.15,00:09:21.504,1.33615,1.33613,1,5.55
2014.08.15,00:09:22.039,1.33615,1.33614,1,1
2014.08.15,00:09:22.644,1.33616,1.33614,1,1.5
2014.08.15,00:09:23.424,1.33615,1.33614,1,1
2014.08.15,00:09:23.525,1.33615,1.33612,3,1
2014.08.15,00:09:24.030,1.33614,1.3361,3,4.32
2014.08.15,00:09:25.243,1.33613,1.3361,1.5,3.19
2014.08.15,00:09:25.759,1.33613,1.3361,1,2.44
2014.08.15,00:09:28.640,1.33614,1.33611,3,1
2014.08.15,00:09:28.943,1.33616,1.33612,3.94,2.25
2014.08.15,00:09:29.463,1.33616,1.33613,3.94,2.25
2014.08.15,00:09:29.979,1.33615,1.33613,1,2.25
2014.08.15,00:09:30.497,1.33616,1.33612,2.25,3.75
2014.08.15,00:09:31.061,1.33615,1.33613,1,2.25
2014.08.15,00:09:31.608,1.33616,1.33612,2.25,3.75
2014.08.15,00:09:32.187,1.33615,1.33613,1,2.25
2014.08.15,00:09:32.713,1.33616,1.33612,2.25,4.13
